species
Shigella flexneri
Shigella sonnei
Slackia exigua
Slackia piriformis
Soleaferrea massiliensis
Solibacillus silvestris
Solobacterium moorei
Sphingobacterium multivorum
Sphingobacterium thalpophilum
Sphingomonas aerolata
Sphingomonas pseudosanguinis
Sporobacter termitidis
Sporolactobacillus laevolacticus
Sporosarcina aquimarina
Sporosarcina ginsengisoli
Sporosarcina koreensis
Sporosarcina luteola
Staphylococcus arlettae
Staphylococcus aureus
Staphylococcus auricularis
Staphylococcus capitis
Staphylococcus caprae
Staphylococcus carnosus
Staphylococcus cohnii
Staphylococcus condimenti
Staphylococcus devriesei
Staphylococcus epidermidis
Staphylococcus equorum
Staphylococcus gallinarum
Staphylococcus haemolyticus
Staphylococcus hominis
Staphylococcus hyicus
Staphylococcus intermedius
Staphylococcus jettensis
Staphylococcus kloosii
Staphylococcus lentus
Staphylococcus lugdunensis
Staphylococcus nepalensis
Staphylococcus pasteuri
Staphylococcus petrasii
Staphylococcus pettenkoferi
Staphylococcus saccharolyticus
Staphylococcus saprophyticus
Staphylococcus schleiferi
Staphylococcus sciuri
Staphylococcus simiae
Staphylococcus simulans
Staphylococcus succinus
Staphylococcus vitulinus
Staphylococcus warneri
Staphylococcus xylosus
Stenotrophomonas acidaminiphila
Stenotrophomonas maltophilia
Stenotrophomonas rhizophila
Stoquefichus jeddahensis
Stoquefichus massiliensis
Streptococcus agalactiae
Streptococcus alactolyticus
Streptococcus anginosus
Streptococcus australis
Streptococcus bovis
Streptococcus canis
Streptococcus castoreus
Streptococcus constellatus
Streptococcus cristatus
Streptococcus dysgalactiae
Streptococcus equinus
Streptococcus gallolyticus
Streptococcus gordonii
Streptococcus infantarius
Streptococcus infantis
Streptococcus intermedius
Streptococcus lutetiensis
Streptococcus massiliensis
Streptococcus mitis
Streptococcus mutans
Streptococcus oralis
Streptococcus parasanguinis
Streptococcus peroris
Streptococcus pleomorphus
Streptococcus pneumoniae
Streptococcus pseudopneumoniae
Streptococcus rubneri
Streptococcus salivarius
Streptococcus sanguinis
Streptococcus sobrinus
Streptococcus thermophilus
Streptococcus thoraltensis
Streptococcus tigurinus
Streptococcus timonensis
Streptococcus uberis
Streptococcus vestibularis
Streptococcus viridans
Streptomyces koyangensis
Streptomyces massiliensis
Streptomyces misionensis
Streptomyces thermoviolaceus
Streptomyces thermovulgaris
Subdoligranulum variabile
Succiniclasticum ruminis
Sutterella massiliensis
Sutterella wadsworthensis
Terribacillus aidingensis
Terribacillus halophilus
Terrisporobacter glycolicus
Terrisporobacter mayombei
Terrisporobacter petrolearius
Tessaracoccus massiliensis
Tetragenococcus koreensis
Thalassobacillus devorans
Thalassobacillus massiliensis
Thermoactinomyces sanguinis
Thermotalea metallivorans
Tidjanibacter massiliensis
Timonella senegalensis
Tissierella praeacuta
Tropheryma whipplei
Trueperella bernardiae
Trueperella pyogenes
Turicella otitidis
Turicibacter sanguinis
Tyzzerella massiliensis
Ureibacillus suwonensis
Urmitella massiliensis
Urmitella timonensis
Vagococcus carniphilus
Vagococcus fluvialis
Vagococcus lutrae
Vagococcus penaei
Vagococcus teuberi
Varibaculum cambriense
Veillonella atypica
Veillonella denticariosi
Veillonella dispar
Veillonella parvula
Veillonella rogosae
Venenivibrio stagnispumantis
Vibrio cholerae
Victivallis vadensis
Virgibacillus dokdonensis
Virgibacillus halodenitrificans
Virgibacillus massiliensis
Virgibacillus pantothenticus
Virgibacillus proomii
Virgibacillus senegalensis
Virgibacillus siamensis
Vitreoscilla massiliensis
Weeksella virosa
Weissella cibaria
Weissella confusa
Weissella paramesenteroides
Weissella viridescens
Xanthomonas massiliensis
Yersinia aleksiciae
Yersinia bercovieri
Yersinia enterocolitica
Yersinia intermedia
Yersinia kristensenii
Yersinia mollaretii
Zimmermanella faecalis
